"","returns","lead_returns","ENV_NLP","SOC_NLP","GOV_NLP","ENV_Survey","SOC_Survey","GOV_Survey","Credit_Rating","Size"
"874",0.00863856586966996,0.00216015919270747,0.134927896135581,0.175002847272313,0.234153719235529,141.7,127,83,22.0325338477477,1817145
"875",0.00216015919270747,0.00640839540982179,0.156476079346558,0.190540210217551,0.273352964132401,141.7,127,83,22.0325338477477,1461962
"876",0.00640839540982179,0.00439578677486629,0.121444677400214,0.152028586571834,0.200888888888889,141.7,127,83,22.0325338477477,1328645
"877",0.00439578677486629,0.000660723663297946,0.139061432892127,0.163905776764094,0.219850991286779,141.7,127,83,22.1263815953988,1175161
"878",0.000660723663297946,0.00454049617724173,0.200127011007621,0.235499270539283,0.275849056603774,141.7,127,83,22.1263815953988,1337584
"879",0.00454049617724173,0.0119650334492715,0.187097683597237,0.203449215556507,0.249075553526592,141.7,127,83,22.1263815953988,1312806
"880",0.0119650334492715,-0.00545959870360754,0.199151566970305,0.237637180320082,0.316410563846906,141.7,127,83,22.1263815953988,1474963
"881",-0.00545959870360754,0.0050768793036855,0.191437474596938,0.213360869319694,0.299781099033816,141.7,127,83,22.1263815953988,1636651
"882",0.0050768793036855,0.00518515969214994,0.137602341494285,0.169588954800777,0.223005487547488,141.7,127,83,22.1263815953988,1302367
"883",0.00518515969214994,-0.000687544214519525,0.162853637413395,0.191745020648878,0.24922941435491,141.7,127,83,22.1263815953988,1254950
"884",-0.000687544214519525,0.00471118237839507,0.166916422587017,0.184872849375414,0.266474787874257,141.7,127,83,22.1263815953988,1254678
"886",0.00239046067575672,0.00635349059134434,0,0,0,63,193,180,22.9314285714286,2706944
"887",0.00635349059134434,0.00605795678494101,0,0,0,63,193,180,22.9314285714286,2806196
"888",0.00605795678494101,0.00605832195402776,0,0,0,63,193,180,22.9314285714286,2557981
"889",0.00605832195402776,0.00700957666425912,0,0,0,63,193,180,22.9510204081633,2508275
"890",0.00700957666425912,0.000105032750119212,0,0,0,63,193,180,22.9510204081633,2731791
"891",0.000105032750119212,0.00280518134125048,0,0,0,63,193,180,23,2669818
"892",0.00280518134125048,0.00984168993005909,0,0,0,63,193,180,23,2595249
"893",0.00984168993005909,0.00337887787679209,0,0,0,63,193,180,23,2319448
"894",0.00337887787679209,0.00519881936380014,0,0,0,63,193,180,23,2096022
"895",0.00519881936380014,0.0166601633344211,0,0,0,63,193,180,23,2150606
"896",0.0166601633344211,0.00230363282682146,0,0,0,63,193,180,23,2210086
"897",0.00230363282682146,0.00266352701009868,0,0,0,63,193,180,23,2344124
"898",0.00266352701009868,0.0062239679223068,0,0,0,72.2,210,156,23,2545253
"899",0.0062239679223068,-0.00132833248819808,0,0,0,72.2,210,156,23,2371471
"900",-0.00132833248819808,0.00314079208434655,0,0,0,72.2,210,156,23,2053773
"901",0.00314079208434655,0.00781357860238548,0,0,0,72.2,210,156,23,2098413
